Ph,Turbidity,Temperature,Conductivity,Label
9.43,324.719701,42.84601476,582.1339491,0
10.04,646.1860244,33.9187005,902.2997142,0
12.10,544.5755975,46.47096785,965.3522309,0
13.84,1393.777497,0.557786477,279.3121599,0
5.44,2790.034353,35.750191,802.6461078,0
5.13,1150.470419,21.0457433,21.63999766,0
9.80,1792.107326,47.07304139,55.78467955,0
5.80,2729.257381,1.583537692,125.7288323,0
1.75,388.7326068,37.53054512,692.7675348,0
12.76,2520.368539,23.66978551,763.8937125,0
9.06,1218.613048,23.36662801,768.1553801,0
3.85,1564.165836,4.218919553,869.7016968,0
7.99,1813.085991,17.12239146,773.9134578,0
2.13,2097.008613,34.12987005,719.1625207,0
10.19,544.2275942,18.14548446,696.1050824,0
12.84,1102.641189,46.87495867,260.7091687,0
3.56,1263.284435,6.486005057,269.6294157,0
9.91,1660.458181,38.01364592,814.9370889,0
7.67,2406.410149,47.59055759,945.8972876,0
1.75,53.154633,41.33159803,573.475118,0
9.07,382.4585695,27.84204278,463.2664057,0
13.49,2676.813244,18.38760654,421.6486396,0
1.41,1091.699847,13.52415663,252.3967195,0
2.22,2383.642834,1.263466808,753.3758094,0
10.97,2076.98169,41.5674989,564.7659001,0
2.36,2067.522908,14.0238256,332.8393767,0
5.77,2796.989161,6.920910792,469.0687205,0
5.04,177.8975581,8.201626522,818.635913,0
3.74,1962.862738,17.69177093,154.0866145,0
10.76,1781.765789,0.064801442,714.2225266,0
13.89,1728.26727,40.34524248,399.2318203,0
6.41,2203.652841,22.993789,362.4695603,0
13.34,1014.782992,45.01625433,194.7133477,0
1.62,2436.169798,16.99328358,994.4320334,0
13.53,901.2620932,12.2179131,242.4733408,0
9.53,238.0825888,44.74060937,57.78567316,0
5.49,375.0087675,49.77100285,717.4105688,0
3.75,2462.550917,49.28013614,410.2065609,0
11.92,1709.927826,15.70864349,308.5899189,0
9.36,2465.199682,20.36703882,524.0022326,0
4.86,1667.726356,30.03288921,380.7507838,0
0.40,1390.152877,22.95483123,136.9840784,0
13.67,2201.52727,21.66260459,628.9212705,0
8.46,535.1535253,7.081975258,952.5867498,0
13.51,906.835906,32.30630665,487.0005463,0
8.75,2277.078775,14.34276495,974.4660171,0
1.91,567.753452,11.7507126,781.3867121,0
6.89,916.0758154,4.736326717,252.0981109,0
3.63,1406.749365,7.444891431,394.2949905,0
13.60,2790.310207,41.54056692,666.6904223,0
2.06,1151.189318,17.59486303,202.0365595,0
1.90,1966.55779,49.0736833,433.9932724,0
1.20,2382.341466,31.37120648,91.77351632,0
7.53,25.27144179,20.10428777,98.59255038,0
4.95,1172.604522,27.75486352,657.8094332,0
1.59,2132.305719,29.74029965,428.0726639,0
0.47,339.6910175,10.03577682,800.408695,0
3.50,238.4197759,49.173799,574.9981819,0
8.25,1868.7828,3.953873765,431.8767883,0
2.70,2814.75328,6.326685652,114.155001,0
2.76,609.0154715,10.87913394,17.61949106,0
8.79,2849.180127,29.99164462,181.3178912,0
1.81,1569.155623,15.95860375,950.3048992,0
3.91,2987.845872,5.688373496,641.7011495,0
5.52,2861.843887,35.5730657,74.93298595,0
0.76,1584.161181,49.48452264,328.5539537,0
9.02,2449.052003,27.59645184,971.8751541,0
13.58,187.8142796,40.90565833,415.7716432,0
4.26,2458.80463,36.07331047,735.1047593,0
11.07,314.4241729,40.30834767,143.2145614,0
10.91,2120.881351,44.30354449,613.3895804,0
3.27,1629.91293,23.32308301,713.2944809,0
7.75,260.5498917,25.73889605,706.8886902,0
4.59,1805.845337,21.15278357,489.4275475,0
9.98,164.8450779,28.96072169,381.2758739,0
5.49,2218.9021,4.371609221,482.1112965,0
10.06,1574.104803,20.95484161,321.5320602,0
8.44,917.8659975,46.92396584,537.7933058,0
5.15,1344.885274,38.31799098,546.955524,0
9.41,126.6314005,13.59166668,343.7376074,0
7.18,2884.98076,30.47282884,892.379011,0
0.68,376.0114758,30.45268929,734.7380719,0
13.21,213.0795827,17.34282059,710.3035312,0
9.49,292.9871468,5.990786382,385.4640749,0
8.45,2809.018645,41.06243633,836.2664717,0
2.22,1065.426722,28.35298998,614.6072824,0
10.21,863.1144964,29.01139142,82.72583614,0
3.19,1322.421084,30.76984227,106.4495582,0
9.73,436.7085399,16.20572991,744.2039327,0
5.78,1008.316147,17.7051673,534.3013857,0
9.16,1933.948292,11.64120783,696.8302598,0
11.64,2357.911735,47.5516589,877.9726838,0
12.79,1863.444779,32.03949375,318.2684439,0
6.59,1015.105371,30.81542836,8.894393159,0
12.57,617.6429635,2.172119311,343.0531609,0
9.53,558.4471655,27.32588088,853.0697206,0
12.10,2243.326233,32.78677843,414.1996569,0
5.76,1504.110285,28.30738919,300.8147051,0
7.45,1786.459099,38.06534171,313.8576866,0
4.01,1180.098869,32.04697221,382.2201798,0
12.29,1979.796207,2.774708679,411.9285144,0
11.22,1716.840545,32.58531423,348.4735462,0
11.24,762.4490356,28.18024368,240.0004333,0
8.80,2599.592816,4.893055856,157.6663631,0
11.19,720.0233314,7.789683821,409.0325839,0
10.93,830.1343752,46.11970056,732.0883216,0
12.00,2265.568474,46.15786608,988.7015705,0
1.37,2725.481623,38.4659442,685.9519017,0
3.57,2452.091643,32.24556442,349.1863072,0
6.71,619.5931591,19.95626874,210.3983746,0
6.92,2712.93098,17.25957025,297.8099895,0
2.51,1710.922048,5.715085299,294.543837,0
4.89,2165.779384,44.33556862,173.5762577,0
13.32,2668.615284,40.79272567,351.9608338,0
13.18,2891.179361,44.61834447,207.8112624,0
6.59,2613.28594,41.90550824,449.5653202,0
5.02,1298.58955,7.63597356,394.1292411,0
11.00,2188.709838,36.76610381,424.4254177,0
8.72,1091.364916,15.2596641,259.4483099,0
5.35,202.7214449,24.9046436,837.6806352,0
13.15,355.5207777,28.25512735,947.4072129,0
12.63,2644.066945,1.607081057,25.24269666,0
3.33,1398.261708,42.53430104,908.52064,0
4.68,254.9791132,46.50886575,287.1589209,0
0.13,2626.617993,44.98804856,477.3183242,0
12.05,2052.725487,49.57585674,464.0695822,0
0.42,637.9292479,5.637351963,117.8777088,0
2.09,1534.562858,44.65217815,120.6987751,0
0.20,1716.396866,27.43082274,705.5152012,0
3.56,466.3422739,14.90675553,53.20712976,0
1.30,1347.436312,0.182629816,765.5855425,0
0.14,2771.473294,2.718187358,972.6773956,0
11.95,2646.454977,1.496083766,553.5405788,0
2.08,2989.742538,17.07935003,935.5198181,0
11.75,2975.284545,28.1346147,445.1783699,0
0.46,1592.464165,42.57993615,694.3370947,0
1.07,2662.243552,3.257115806,340.3272382,0
6.80,800.3278811,19.08111851,308.2677162,0
10.05,496.2801441,12.08761863,492.8210344,0
7.59,1738.604217,43.55814746,287.4650253,0
10.37,115.7638568,8.357008444,692.0113632,0
8.01,1880.247571,5.449786228,73.05551966,0
6.45,2707.594651,33.22147652,787.9433768,0
13.67,2446.082779,6.340764288,774.8268405,0
7.71,2879.789589,40.77810806,715.7687299,0
13.82,1230.787163,14.91135708,600.2165736,0
11.22,868.0754864,24.6722376,696.78173,0
11.24,787.986598,49.2087247,508.0934263,0
7.01,1197.34203,47.64820954,634.1644721,0
1.98,1363.47289,25.29645073,456.2705885,0
11.28,2792.488852,49.91667661,779.6179774,0
10.53,243.8246264,13.58200398,816.9195052,0
3.03,2599.131711,16.88493623,741.804924,0
9.04,2027.545918,9.584154648,931.5681545,0
13.84,2679.441553,34.06836409,803.5964254,0
0.18,1731.100489,1.510492191,949.6681155,0
6.53,2403.924779,14.20878368,929.1730818,0
9.14,1899.5504,32.19464717,842.0110268,0
5.46,583.0363368,4.281744406,704.2635093,0
11.35,1219.570043,5.936299734,710.9787619,0
5.89,874.7949769,12.00817753,112.6069325,0
6.64,1918.304518,1.581023543,824.0228406,0
11.97,62.60237537,0.932427749,475.1769795,0
5.83,1102.737921,48.6099422,258.5203548,0
13.07,2414.209347,45.41600211,927.0147174,0
13.93,1321.296281,24.47289059,94.38365048,0
3.51,409.8702282,29.96825261,548.1762545,0
10.46,2151.062946,9.357496554,104.1868586,0
0.21,2786.257954,23.15817199,530.659664,0
8.21,21.17304552,44.159354,563.6552285,0
0.74,445.0686032,28.64068754,189.8211628,0
8.04,1206.604692,5.49616808,595.8406312,0
7.23,2852.607686,8.460139537,192.8491942,0
2.61,1616.649614,35.16309406,416.5423546,0
6.65,21.45565045,24.81840726,265.36598,0
13.42,676.4159718,14.8077678,446.431509,0
7.00,2891.185554,22.78168636,290.0053569,0
4.21,2049.06666,28.02371288,988.7843611,0
3.44,1385.017825,28.09653075,242.0817981,0
2.74,2510.42898,26.64789101,371.4804769,0
0.24,1543.886525,21.03367074,170.3207323,0
6.18,1792.252447,10.40208739,542.4056671,0
13.60,2224.130276,21.35041147,865.0128703,0
2.55,1111.421438,8.227364361,509.5044731,0
8.91,1426.362605,6.393067404,949.2953378,0
4.92,353.8378231,43.16821506,395.2962367,0
3.65,1910.946232,17.50802639,325.043921,0
11.21,856.2446435,24.65369955,671.689213,0
6.44,700.5017059,5.727418355,940.7292833,0
0.11,2447.531443,4.608220715,11.05195298,0
7.36,1383.574981,32.64776272,658.044854,0
9.32,1703.27551,27.55425266,949.9045614,0
3.53,800.5360478,24.11714902,483.3632234,0
2.43,2429.440531,23.70339196,636.1191242,0
3.14,1457.764804,7.166562654,705.7255123,0
11.60,2203.419673,2.982334092,314.9952602,0
5.69,1579.977868,39.57070019,851.2421447,0
5.83,2711.551079,15.74299437,284.5925985,0
12.84,2487.593001,1.098512372,22.23321811,0
2.63,301.3719532,3.606406108,496.6859226,0
13.72,1551.168966,44.05818108,669.4152022,0
1.26,2162.526579,1.481459997,793.9479848,0
6.85,1476.672922,24.11872151,958.4160693,0
1.81,2206.553975,17.54746403,360.9085082,0
9.72,2773.553891,20.5890263,881.1518717,0
8.16,530.1329526,1.844107207,558.2072835,0
1.46,2046.89316,43.69463674,28.01813015,0
8.23,2471.258817,43.52690189,54.74056689,0
7.44,2320.849821,1.01213071,766.1779097,0
5.38,1106.797831,46.58963119,352.6206874,0
13.99,688.8520156,23.70704913,341.9125293,0
9.21,1102.494772,41.34618748,302.2923803,0
6.17,809.5983095,12.9083663,417.9648711,0
3.20,2631.109981,6.844022126,469.7777545,0
2.02,2103.355038,44.66507642,356.2004659,0
1.42,1003.457326,10.66374069,121.2196539,0
11.37,416.9208282,9.243258152,165.7967707,0
3.65,78.89080175,26.38812361,267.3685431,0
4.03,2053.668996,48.09762259,168.5754469,0
13.29,731.3573849,23.21106903,71.54193078,0
5.76,1444.226232,47.01183366,405.5908046,0
1.25,2098.808819,6.335937388,5.646700814,0
9.01,2315.100792,14.89793727,422.0768245,0
0.16,2210.676975,36.31666592,815.3567858,0
7.64,1821.802053,22.60541477,749.4037606,0
3.32,1287.005035,39.90238783,444.6134133,0
7.98,19.73979589,42.76097094,381.5036333,0
2.09,2997.94626,33.48775377,580.6338891,0
8.66,485.7669212,19.91449391,684.0387988,0
3.95,2363.403566,31.18664818,823.5476638,0
6.76,1236.132851,16.43229255,892.9905277,0
10.34,1135.098153,19.8710759,451.1566037,0
10.30,705.084996,43.16721411,479.1831509,0
5.59,201.7845168,27.70438218,176.7616294,0
2.84,2657.400419,38.27190139,690.591746,0
9.85,2238.667247,2.676755808,499.3082162,0
2.05,808.6290795,42.92286333,163.8259007,0
8.41,2566.393479,9.911291951,394.6987596,0
1.69,1888.535107,8.483300214,225.4261973,0
7.34,2592.257344,10.95456831,249.2837692,0
2.54,2328.900865,9.369804138,819.4714772,0
3.91,2975.530805,41.18018784,373.6105405,0
9.23,1355.997364,6.772761784,800.8331284,0
11.97,2640.494271,49.55389122,966.1654482,0
2.93,1826.369956,6.097290436,791.2827795,0
9.29,1875.904597,13.75640471,820.3769834,0
8.87,1628.052074,45.78991224,569.2781033,0
4.54,2276.055901,6.336680726,407.4357706,0
4.07,1123.694639,43.99227699,743.1564116,0
9.90,1123.535313,44.16304232,332.176612,0
10.98,748.0033946,26.61881156,671.6368388,0
13.88,93.12591365,42.6491443,680.5072264,0
8.63,505.0717531,34.99430655,985.4077298,0
5.75,2126.147239,24.77696221,370.9455142,0
2.38,1940.219937,15.77536657,701.7754255,0
7.01,2372.566215,28.13703058,821.9332058,0
5.69,2127.115348,35.6204387,841.2884753,0
5.07,1610.87476,0.802121051,896.3685315,0
4.55,2958.71434,31.26218865,303.0419192,0
13.68,2193.966361,10.34119283,279.7426855,0
0.15,1364.783232,14.45015992,54.07549603,0
1.51,2747.071747,49.71283823,968.8459491,0
5.13,727.7080918,8.072097082,927.3882439,0
3.15,2018.413639,35.43651455,799.2724003,0
1.15,1320.039381,7.680082925,145.6991819,0
6.96,781.0022242,23.98461952,562.8559828,0
7.55,1493.202107,13.19880561,601.6953315,0
2.40,2204.278647,38.91905067,898.8807154,0
0.77,557.4868432,15.30942078,870.3411328,0
10.57,677.8883314,48.40739315,723.9753534,0
5.81,1087.928735,17.90010273,332.916075,0
6.50,1141.811794,22.03996633,318.7941404,0
8.26,1477.735211,23.46598431,12.07149324,0
0.26,614.821062,43.30201844,192.7122634,0
3.31,422.7379643,4.575406855,14.53598009,0
3.79,491.1917802,12.57006093,307.5132954,0
0.95,1725.230819,31.45126445,208.0547638,0
13.06,2600.001579,17.31517091,495.2141942,0
0.58,1379.538181,39.82264261,894.8233073,0
13.12,1183.839139,25.41708844,702.3832925,0
12.10,486.2143197,7.443390155,203.7554134,0
0.10,219.8547565,3.47162004,953.5739111,0
6.88,2635.252648,21.26336548,916.4652686,0
10.53,781.1493564,16.2691207,497.6228254,0
13.75,1387.317654,29.4286094,255.0189412,0
2.41,1080.753461,27.55205886,51.63378819,0
10.77,1967.037832,9.765052696,744.4693388,0
5.30,2876.796118,35.35991564,451.0081985,0
11.07,2842.368473,41.79955034,840.7688628,0
0.25,671.3333576,13.01615208,454.6098838,0
4.88,2129.325481,5.200444923,884.3129556,0
0.24,1780.419038,22.7567089,541.1790319,0
2.13,579.5967456,6.958921169,953.9341628,0
8.80,803.6800738,0.45966361,349.7118922,0
3.61,2846.270625,19.98097526,993.6439992,0
5.97,2984.518821,39.12036747,957.4293703,0
0.75,2066.657036,37.61512754,870.7857794,0
0.50,443.4431746,44.59837374,172.0574713,0
11.14,255.5679653,18.46789532,993.4209866,0
12.22,2151.757434,33.40191507,252.2081506,0
7.40,2581.080652,7.340461714,935.6201649,0
11.12,20.46233497,19.79877464,409.6077403,0
3.96,1232.838412,21.03553505,648.1483746,0
7.43,887.6214046,27.75164869,727.1037709,0
0.96,2591.769081,48.56807421,881.2831988,0
8.60,906.1816379,29.2480241,130.0296602,0
10.15,971.4667678,47.33311769,956.8533516,0
4.29,98.08423026,43.60996742,489.3212975,0
12.74,2441.93756,2.847069421,791.8630883,0
7.64,1613.521101,14.52950939,552.4568919,0
8.69,2416.864143,0.954126646,615.8623019,0
0.07,220.4939321,14.88536535,532.2297629,0
13.98,491.823614,38.25596087,791.436265,0
8.84,845.7672689,25.24594888,146.999725,0
11.39,2040.977546,15.25398147,163.228611,0
9.84,815.3791467,46.83406688,662.6286017,0
2.12,1719.624103,33.72954898,457.1224809,0
12.41,2067.3032,41.98819393,780.9535839,0
12.05,491.0230529,17.06814113,381.0450556,0
3.71,1073.613933,39.16951924,318.0811757,0
0.43,382.5719068,44.11302961,955.4876367,0
1.64,1095.903866,41.59784304,396.0231691,0
6.37,1410.981374,49.95589035,761.5340627,0
7.50,2607.313447,24.72213944,752.3422619,0
5.26,2400.967711,24.72735268,118.0305807,0
10.43,1159.368749,26.19334883,130.3933584,0
2.03,1939.141827,47.24089315,154.2724845,0
1.27,935.0214496,35.37103184,744.4003704,0
8.11,182.4429395,38.1557635,794.6091619,0
3.81,1521.117146,30.25014561,57.73882043,0
11.67,125.6763695,28.57477076,203.9007851,0
3.54,1863.697894,18.2370823,80.73881678,0
11.89,1436.010702,40.31764071,282.5927996,0
0.44,1158.885249,10.11970876,886.2734566,0
13.94,63.48359721,10.92344554,67.45003653,0
5.54,1439.986112,32.39530565,215.6279823,0
9.39,456.2095554,39.84281795,532.5043075,0
8.06,97.42304674,15.74651353,947.6307614,0
0.95,583.5448321,29.40349463,850.2637702,0
0.41,1653.108356,6.534780664,379.3849811,0
11.11,2415.506226,42.73597278,198.8659987,0
13.09,2462.933031,32.12677186,263.8060162,0
5.58,1990.791968,3.792739088,903.7148037,0
12.90,1424.965228,37.35324297,61.15331415,0
6.04,952.272525,1.425082819,895.5653952,0
1.83,370.3661829,49.79737099,550.9661364,0
3.16,2649.158536,24.56302003,362.3041859,0
2.31,1824.605029,24.72748793,947.3765927,0
11.37,432.5854431,14.62079933,235.2058061,0
1.23,2772.726029,46.15110574,168.8555205,0
7.33,717.8415898,45.01787265,527.5637266,0
0.57,2661.228738,44.52345817,740.1219837,0
6.75,922.1865061,45.88605451,677.4376603,0
3.54,1868.726094,48.65751692,30.67069461,0
1.12,1904.293016,44.56286434,996.3294904,0
12.55,5.521536515,10.81681505,945.8268885,0
13.96,1490.92481,11.83653439,520.9305401,0
5.79,1025.019413,11.52757455,379.7847225,0
5.19,2705.565674,4.310075177,687.7551342,0
7.71,1876.658645,11.42495738,343.6878562,0
2.64,2341.056358,36.04573613,159.2929627,0
1.25,1601.142214,3.80008177,565.797387,0
8.61,292.8935576,49.60543002,447.4304574,0
4.10,370.8271604,27.02771541,707.6117977,0
0.43,1836.10756,37.02613302,405.4610458,0
0.24,663.9029227,41.39445053,500.9604674,0
2.46,974.5264453,37.14464492,983.3324408,0
4.80,2154.501824,47.84318324,490.6125707,0
11.47,1810.236944,23.6612088,439.4486791,0
11.91,740.3797079,29.17166297,930.0348762,0
1.31,2449.33652,44.22612584,645.451323,0
3.96,833.1748015,22.0611049,101.6427712,0
9.02,1576.555124,18.58533288,204.0132868,0
5.78,249.6768392,7.724165771,385.6062697,0
9.02,927.7908274,0.38960828,220.3718245,0
13.68,2548.726429,0.085915609,519.5568737,0
11.59,814.7810976,6.629162777,990.9781056,0
0.37,2949.849098,46.49955335,330.7178502,0
12.68,1893.394499,4.777798281,160.6600307,0
13.79,390.6836332,24.73966891,854.7221002,0
4.35,1345.994491,12.30810834,612.7175028,0
13.54,2811.418076,43.95615137,139.805453,0
11.20,610.1968386,3.102450528,705.7249709,0
2.51,1513.662117,32.98081202,558.6925344,0
1.57,933.6940984,7.356209177,506.5474379,0
1.18,2692.745921,34.50939363,888.8817404,0
11.72,2060.91415,1.253827645,581.3130731,0
1.93,357.6179972,20.82940312,513.7021526,0
3.05,1309.671817,31.26702484,487.4429214,0
7.49,1679.823362,36.0430291,560.0202889,0
9.91,1206.204471,1.102939247,526.2172845,0
12.61,2553.650368,20.02017756,643.5894892,0
3.04,189.3685503,19.65517286,812.2771918,0
3.22,16.01675658,0.685787077,948.3384622,0
6.17,2092.16888,21.30361472,884.2859163,0
1.79,1154.083169,16.26619226,899.2004513,0
2.85,512.101769,20.84973154,561.563754,0
10.82,2716.37759,47.61256375,426.17491,0
2.43,2609.69675,46.04090332,302.4332848,0
6.06,2360.788859,30.10505259,796.3337402,0
6.42,2205.219359,25.86028977,724.2075252,0
9.73,2823.40299,46.45938641,392.844763,0
10.83,1569.806343,14.54423418,171.6755514,0
8.01,153.3996072,38.62889821,4.357127218,0
13.26,2143.690403,32.67651197,887.5629969,0
6.62,2382.362616,12.41133897,819.3778846,0
10.51,882.5148834,17.36152581,511.81183,0
9.91,2234.662192,7.552954327,114.3022133,0
8.61,117.6322452,28.67988978,693.8072462,0
0.92,1751.533841,32.38562992,435.7757991,0
11.95,1682.153625,38.8947208,325.442635,0
13.85,65.67798604,27.06446639,929.4168296,0
11.17,1734.954175,11.37553601,833.5879155,0
11.08,127.2565917,24.34556945,15.9838692,0
8.01,2441.708742,7.323094935,653.4257536,0
4.41,1289.01575,40.81106868,39.83699251,0
8.09,2579.426081,43.9521117,826.5901781,0
11.77,1896.721888,24.12468765,709.1068447,0
2.83,1613.138032,6.854450905,537.5755561,0
7.58,505.6135052,35.99839602,869.378885,0
1.20,32.375919,18.69020934,577.3655795,0
9.58,1654.709232,40.34671505,851.1596888,0
9.08,1736.445545,24.09205785,929.7000038,0
7.58,2174.229426,14.54015376,439.0028366,0
2.79,1608.757763,24.98790582,428.5137076,0
5.36,2847.030415,40.15092015,218.7781418,0
4.80,94.66741014,39.93296396,912.313049,0
11.72,1.453001286,5.901228856,450.4710138,0
2.90,214.5367597,37.90952797,619.1437904,0
7.38,1839.070356,8.694636011,747.776606,0
6.69,2660.990248,7.042452178,776.7009066,0
6.26,1162.313366,30.30372328,778.2311068,0
3.91,1143.898463,0.679017335,663.152314,0
1.26,1201.221623,11.05281617,611.2788972,0
12.91,1733.51722,11.86561343,467.1246649,0
8.84,64.6872578,2.759555332,271.1400545,0
1.16,2289.126402,47.31481639,791.857086,0
10.24,786.3883375,40.72314834,0.410724772,0
0.47,1834.969039,37.12887998,282.5254042,0
